record_id,ocid,contract_id,data_source,country,country_name,buyer_region,is_oecd,tender_date,award_date,contract_date,year,month,quarter,year_month,time_to_award_days,value_local,currency_local,value_usd,value_eur,value_usd_2020,log_value_usd,estimated_value_usd,procurement_method,procurement_method_category,is_framework,is_emergency,is_above_threshold,n_bidders,single_bidder,competitive,hhi_buyer,hhi_sector,buyer_id,buyer_name,buyer_type,buyer_type_category,supplier_id,supplier_name,supplier_country,supplier_is_sme,supplier_is_foreign,cpv_code,cpv_division,cpv_group,cpv_class,cpv_description,sector,gprd_sector,carbon_intensity_kg_usd,carbon_footprint_kg,flag_missing_value,flag_missing_dates,flag_outlier_value,quality_score
OCDS_CO_34410478,ocds-k50g02-12-12-1159819,12-12-1159819,OCDS_CO,CO,Colombia,,True,2012-09-24 17:01:53,,,2012.0,9.0,3.0,2012-09,,6000000.0,COP,3333.3333333333335,3030.30303030303,3933.3333333333335,3.5228787452803374,3333.3333333333335,direct,DIRECT,False,False,False,0.0,False,False,0.017290785968803336,0.999512881969996,891900528,VALLE DEL CAUCA - INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE TULUA,,OTHER,66651673 ,CILIA INES CANO BARANDICA  ,Colombia,False,False,,,,,,OTHER,,,,False,True,False,0.5714285714285714
EU_TED_28987390,ocds-ted-eu-965107,-6,EU_TED,PT,Portugal,,True,,,,2021.0,9.0,3.0,NaT,,873750.0,EUR,1031025.0,873750.0,979473.75,6.013269196059864,,open,OPEN,False,,True,,False,False,0.6760732633841067,,508085888,"Hospital do Espírito Santo de Évora, E. P. E.",Public undertaking,OTHER,,,,False,True,33140000,33,331,3314,,,,,,False,True,False,0.42857142857142855
OCDS_CO_41882071,ocds-k50g02-19-4-10046362,19-4-10046362,OCDS_CO,CO,Colombia,,True,2019-11-06 18:21:10,,,2019.0,11.0,4.0,2019-11,,2840000.0,COP,865.8536585365854,787.139689578714,900.4878048780488,2.9374444963353588,865.8536585365854,open,OPEN,False,False,False,0.0,False,False,0.008640715023806683,0.011109378951768655,846000474,PUTUMAYO - ESE HOSPITAL ORITO,,OTHER,112332799,NAYIBE ORTIZ MANZANO,Colombia,False,False,851016,85,851,8510,,HEALTH,,,,False,True,False,0.7142857142857143
EU_TED_1006422,ocds-ted-eu-26564,-nan,EU_TED,FR,France,,True,,,,2008.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,Commune de Saint-André,Body governed by public law,PUBLIC_BODY,,,,False,True,23100000.0,23,231,2310,,,,,,True,True,False,0.2857142857142857
OCDS_CO_45687043,ocds-k50g02-CO1.BDOS.752269,SDA-CPS-20190401,OCDS_CO,CO,Colombia,,True,2019-02-19 23:11:15,,,2019.0,2.0,1.0,2019-02,,39108000.0,COP,11923.170731707318,10839.246119733925,12400.097560975611,4.07639176280109,9935.975609756097,direct,DIRECT,False,False,False,0.0,False,False,0.9999517673950202,0.999512881969996,899999061,SECRETARIA DISTRITAL DE AMBIENTE,,OTHER,nan,nan,nan,,True,1.80111600,1.,1.8,1.80,,OTHER,,,,False,True,False,0.7142857142857143
EU_TED_31912857,ocds-ted-eu-1474340,-13 - 479,EU_TED,DE,Germany,,True,,,,2022.0,11.0,4.0,NaT,,,EUR,,,,,,limited,NEGOTIATED,True,,False,,False,False,1.0,,None,PBMG eG,Utilities,OTHER,,,,False,True,33600000,33,336,3360,,,,,,True,True,False,0.2857142857142857
EU_TED_25436855,ocds-ted-eu-2020557007,2020557007-40,EU_TED,RO,Romania,,False,,,,2020.0,11.0,4.0,NaT,,154778.81,EUR,176447.84339999998,154778.81,176447.84339999998,5.24661635464723,,open,OPEN,False,,True,,False,False,0.5594958451851195,,4523126,Direcția Sanitară Veterinară și pentru Siguranța Alimentelor Brașov,Central government,CENTRAL_GOVERNMENT,nan,nan,nan,False,True,33141625,33,331,3314,,,,,,False,True,False,0.5714285714285714
EU_TED_5423948,ocds-ted-eu-2015250600,2015250600-nan,EU_TED,PL,Poland,,True,,,,2015.0,,,NaT,,58572.93,EUR,65015.952300000004,58572.93,73468.026099,4.813019928117753,,open,OPEN,False,,False,2.0,False,True,0.9998982334511768,,nan,Zespół Zakładów Opieki Zdrowotnej,Public undertaking,OTHER,nan,Bialmed Sp. z o.o.,PL,False,True,33680000,33,336,3368,,,,,,False,True,False,0.7142857142857143
EU_TED_22061772,ocds-ted-eu-7600264,-13,EU_TED,PL,Poland,,True,,,,2018.0,10.0,4.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Szpital Powiatowy im.Tadeusza Malińskiego w Śremie sp. z o.o.,Utilities,OTHER,,,,False,True,33140000.0,33,331,3314,,,,,,True,True,False,0.2857142857142857
EU_TED_19809885,ocds-ted-eu-5348377,-104,EU_TED,PL,Poland,,True,,,,2018.0,3.0,1.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.44364224463061114,,9570730409,Uniwersyteckie Centrum Kliniczne,Utilities,OTHER,,,,False,True,33621100.0,33,336,3362,,,,,,True,True,False,0.2857142857142857
EU_TED_4402425,ocds-ted-eu-180478,-nan,EU_TED,LT,Lithuania,,True,,,,2013.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.25436753951100954,,111950396,Vytauto Didžiojo universitetas,Public undertaking,OTHER,,,,False,True,30200000.0,30,302,3020,,,,,,True,True,False,0.2857142857142857
EU_TED_27439003,ocds-ted-eu-2021325636,2021325636-nan,EU_TED,SE,Sweden,,True,,,,2021.0,6.0,2.0,NaT,,125233.92,EUR,147776.0256,125233.92,140387.22431999998,5.169603982136134,,open,OPEN,False,,False,3.0,False,True,0.033242224160933115,,232100-0230,Region Norrbotten,Body governed by public law,PUBLIC_BODY,556482-6039,Hettich Labinstrument AB,SE,True,True,33141300,33,331,3314,,,,,,False,False,False,0.7142857142857143
EU_TED_19761079,ocds-ted-eu-5299571,-120,EU_TED,PL,Poland,,True,,,,2018.0,2.0,1.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.5660103744135574,,000289093,Centrum Medyczne Kształcenia Podyplomowego,Public undertaking,OTHER,,,,False,True,80320000.0,80,803,8032,,,,,,True,True,False,0.2857142857142857
EU_TED_14520745,ocds-ted-eu-59237,-3,EU_TED,BG,Bulgaria,,False,,,,2018.0,12.0,4.0,NaT,,5840237.35,EUR,6891480.072999999,5840237.35,7304968.8773799995,6.838312504709731,,open,OPEN,False,,True,,False,False,0.7909183778251386,,000471504,Община Пловдив,Body governed by public law,PUBLIC_BODY,,,,False,True,45233252.0,45,452,4523,,,,,,False,True,False,0.42857142857142855
EU_TED_13450025,ocds-ted-eu-2022675242,2022675242-nan,EU_TED,FI,Finland,,True,,,,2018.0,11.0,4.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.37562984447921327,,1051319-2,Oy Botniarosk Ab,Utilities,OTHER,nan,nan,nan,False,True,90000000,90,900,9000,,,,,,True,True,False,0.42857142857142855
EU_TED_23830771,ocds-ted-eu-661629,-1,EU_TED,BE,Belgium,,True,,,,2019.0,6.0,2.0,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,1.0,,None,Bruxelles Environnement---Leefmilieu Brussel,Public undertaking,OTHER,,,,False,True,77211400,77,772,7721,,,,,,True,True,False,0.2857142857142857
OCDS_CO_42829228,ocds-k50g02-20-12-11378469,20-12-11378469,OCDS_CO,CO,Colombia,,True,2020-12-02 15:15:48,,,2020.0,12.0,4.0,2020-12,,1500000.0,COP,406.5040650406504,369.54915003695487,406.5040650406504,2.6090648928966207,406.5040650406504,direct,DIRECT,False,False,False,0.0,False,False,0.015746454507431302,0.011109378951768655,800018689,CUNDINAMARCA - TIBACUY - ALCALDIA,,OTHER,57106350,LESLY PAOLA FONTALVO ALVAREZ,Colombia,False,False,851516,85,851,8515,,HEALTH,,,,False,True,False,0.7142857142857143
OCDS_CO_44137991,ocds-k50g02-21-4-12211760,21-4-12211760,OCDS_CO,CO,Colombia,,True,2021-08-04 00:00:00,,,2021.0,8.0,3.0,2021-08,,3409300.0,COP,911.5775401069519,828.7068546426835,865.9986631016043,2.9597936162804106,911.5775401069519,,OTHER,False,False,False,0.0,False,False,0.25769260024607915,0.011109378951768655,860020094,CUNDINAMARCA - E.S.E. HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO,,OTHER,35377414,MARY LUZ ESPITIA CUERVO,Colombia,False,False,851016,85,851,8510,,HEALTH,,,,False,True,False,0.7142857142857143
EU_TED_25049244,ocds-ted-eu-2020322620,2020322620-nan,EU_TED,DE,Germany,,True,,,,2020.0,7.0,3.0,NaT,,184591.0,EUR,210433.74,184591.0,210433.74,5.323115373889738,,open,OPEN,False,,True,8.0,False,True,0.9998982334511768,,nan,Stadt Ingolstadt,Body governed by public law,PUBLIC_BODY,nan,MB Lauterbach Metallbau GmbH,DE,True,True,45262670,45,452,4526,,,,,,False,False,False,0.7142857142857143
EU_TED_31366082,ocds-ted-eu-927565,-nan,EU_TED,IT,Italy,,True,,,,2022.0,9.0,3.0,NaT,,5994192.0,EUR,6293901.600000001,5994192.0,5475694.392,6.798919948791521,,open,OPEN,False,,True,,False,False,1.0,,None,Azienda Sanitaria Provinciale di Cosenza,Utilities,OTHER,,,,False,True,85100000,85,851,8510,,,,,,False,True,False,0.42857142857142855
EU_TED_22837225,ocds-ted-eu-2019411963,2019411963-nan,EU_TED,DK,Denmark,,True,,,,2019.0,8.0,3.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.4290091250808668,,29896569,MOVIA,EU institution,OTHER,nan,nan,nan,False,True,60000000,60,600,6000,,,,,,True,False,False,0.42857142857142855
EU_TED_3323029,ocds-ted-eu-2012245479,2012245479-nan,EU_TED,PL,Poland,,True,,,,2012.0,,,NaT,,6571.56,EUR,8477.3124,6571.56,10003.228632,3.9282581877693468,,open,OPEN,False,,False,12.0,False,True,0.9998982334511768,,nan,Zarząd Dróg Wojewódzkich,Utilities,OTHER,nan,Krzysztof Zientara GLOB-K&Z: Biuro Zarządzania I Obrotu Nieruchomościami,PL,False,True,70000000.0,70,700,7000,,,,,,False,True,False,0.7142857142857143
EU_TED_382164,ocds-ted-eu-2007234394,2007234394-nan,EU_TED,PL,Poland,,True,,,,2007.0,,,NaT,,3774.08,EUR,5170.4896,3774.08,5170.4896,3.7135316689181006,,open,OPEN,False,,False,1.0,True,False,0.9998982334511768,,nan,Szpital Powiatowy w Nowym Mieście Lubawskim sp. z o.o.,Public undertaking,OTHER,nan,"""KARO"" Roman Bajdalski",PL,False,True,24400000.0,24,244,2440,,,,,,False,True,False,0.7142857142857143
OCDS_GB_46104448,ocds-b5fd17-a274802c-b9c5-4209-8bff-e7adc744455e,CF-0949400D0O000000rwimUAA1,OCDS_GB,GB,United Kingdom,,True,2022-07-06 14:36:26,,,2022.0,7.0,3.0,2022-07,,20000.0,GBP,24800.0,22545.454545454544,21576.0,4.394451680826216,24800.0,selective,RESTRICTED,False,False,False,0.0,False,False,0.6146866173907818,0.06123718996984632,GB-CFS-212192,Princess Alexandra Hospital NHS Trust,,OTHER,GB-CFS-190967,Softcat PLC,United Kingdom,False,False,44316400,44,443,4431,,CONSTRUCTION,,,,False,False,False,0.7142857142857143
EU_TED_26581537,ocds-ted-eu-1012869,-2,EU_TED,RO,Romania,,False,,,,2020.0,10.0,4.0,NaT,,1797306.68,EUR,2048929.6151999997,1797306.68,2048929.6151999997,6.311527039779782,,open,OPEN,False,,True,,False,False,0.6753861144854848,,4353250,Municipiul Onești,Regional agency,REGIONAL_AUTHORITY,,,,False,True,33100000,33,331,3310,,,,,,False,True,False,0.42857142857142855
EU_TED_11484370,ocds-ted-eu-2020512620,2020512620-nan,EU_TED,FR,France,,True,,,,2018.0,10.0,4.0,NaT,,322977.0,EUR,381112.86,322977.0,403979.6316,5.581053603542064,,open,OPEN,True,,True,6.0,False,True,0.9998982334511768,,nan,Ville de Bouguenais,Body governed by public law,PUBLIC_BODY,nan,Apixit,FR,False,True,32400000,32,324,3240,,,,,,False,False,False,0.7142857142857143
EU_TED_28664176,ocds-ted-eu-641893,-8,EU_TED,LT,Lithuania,,True,,,,2021.0,6.0,2.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.2726512034930687,,188718528,Alytaus rajono savivaldybės administracija,Body governed by public law,PUBLIC_BODY,,,,False,True,60112000,60,601,6011,,,,,,True,True,False,0.2857142857142857
EU_TED_4403920,ocds-ted-eu-181973,-nan,EU_TED,HR,Croatia,,False,,,,2013.0,,,NaT,,290291.08,EUR,386087.1364,290291.08,444000.20686,5.586685332099151,,open,OPEN,True,,True,,False,False,0.7274185410939981,,17683204722,Državni ured za središnju javnu nabavu,Central government,CENTRAL_GOVERNMENT,,,,False,True,34113000.0,34,341,3411,,,,,,False,True,False,0.42857142857142855
EU_TED_30815065,ocds-ted-eu-376548,-24,EU_TED,RO,Romania,,False,,,,2022.0,4.0,2.0,NaT,,15549180.43,EUR,16326639.4515,15549180.43,14204176.322805,7.212896802136414,,open,OPEN,True,,True,,False,False,0.7200303850804471,,3519879,Spital Clinic Judetean de Urgenta Arad,Utilities,OTHER,,,,False,True,33690000,33,336,3369,,,,,,False,True,False,0.42857142857142855
EU_TED_13314511,ocds-ted-eu-2022585484,2022585484-2,EU_TED,FR,France,,True,,,,2018.0,10.0,4.0,NaT,,1700000.0,EUR,2006000.0,1700000.0,2126360.0,6.302330928684399,,open,OPEN,True,,True,1.0,True,False,0.9998982334511768,,nan,Société concessionnaire française pour la construction et l'exploitation du tunnel routier sous le Mont-Blanc(ATMB),Public undertaking,OTHER,nan,SAS DECREMPS BTP,FR,False,True,90620000,90,906,9062,,,,,,False,False,False,0.7142857142857143
EU_TED_11529070,ocds-ted-eu-2020536807,2020536807-3-A,EU_TED,FR,France,,True,,,,2018.0,11.0,4.0,NaT,,6650000.0,EUR,7847000.0,6650000.0,8317820.0,6.89470365260923,,open,OPEN,False,,True,,False,False,0.9998982334511768,,nan,École nationale supérieure des mines,Public undertaking,OTHER,nan,nan,nan,False,True,45454100,45,454,4545,,,,,,False,True,False,0.5714285714285714
EU_TED_6352231,ocds-ted-eu-2016397228,2016397228-2,EU_TED,FR,France,,True,,,,2016.0,,,NaT,,14069.0,EUR,15616.590000000002,14069.0,17334.414900000003,4.193586208423536,,open,OPEN,True,,False,2.0,False,True,0.3506409453197113,,21780126500018,Centre communal d''action social de la ville de la celle Saint-Cloud---Ville de Celle-Saint-Cloud,Regional agency,REGIONAL_AUTHORITY,34305956400793,Société Française du Radiotéléphone (SFR),FR,False,True,64200000.0,64,642,6420,,,,,,False,True,False,0.7142857142857143
OCDS_CO_43490542,ocds-k50g02-21-12-11698530,21-12-11698530,OCDS_CO,CO,Colombia,,True,2021-02-19 00:00:00,,,2021.0,2.0,1.0,2021-02,,10200000.0,COP,2727.2727272727275,2479.3388429752067,2590.909090909091,3.4357285695614372,2727.2727272727275,limited,NEGOTIATED,False,False,False,0.0,False,False,0.21601861737301184,0.03271454890460778,892099173,META - ALCALDÍA MUNICIPIO DE VISTA HERMOSA,,OTHER,80733388,JOSE EVERTO OCORO SANCHEZ,Colombia,False,False,801116,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
OCDS_CO_37043932,ocds-k50g02-14-4-3231640,14-4-3231640,OCDS_CO,CO,Colombia,,True,2014-12-17 17:05:06,,,2014.0,12.0,4.0,2014-12,,345600.0,COP,172.8,157.0909090909091,195.26399999999998,2.2375437381428744,200.448,open,OPEN,False,False,False,0.0,False,False,0.2148732904540502,0.999512881969996,890937233,ANTIOQUIA - SOCIEDAD TELEVISION DE ANTIOQUIA LTDA - TELEANTIOQUIA,,OTHER,890904478,COOPERATIVA COLANTA LTDA,Colombia,False,False,,,,,,OTHER,,,,False,True,False,0.5714285714285714
OCDS_CO_41768562,ocds-k50g02-19-13-8967850,19-13-8967850,OCDS_CO,CO,Colombia,,True,2019-02-04 08:00:00,,,2019.0,2.0,1.0,2019-02,,9000000.0,COP,2743.9024390243903,2494.4567627494457,2853.658536585366,3.438368665727646,2743.9024390243903,open,OPEN,False,False,False,0.0,False,False,0.037747561149229086,0.999512881969996,890000447,CRQ - CORPORACION AUTONOMA REGIONAL DEL QUINDIO,,OTHER,900516427,PROMODESTINOS S.A.S,Colombia,False,False,781115,78,781,7811,,OTHER,,,,False,True,False,0.7142857142857143
EU_TED_22428199,ocds-ted-eu-2019152568,2019152568-2,EU_TED,DE,Germany,,True,,,,2019.0,3.0,1.0,NaT,,61453.6,EUR,68828.032,61453.6,71581.15328000001,4.837765351948629,,open,OPEN,False,,False,3.0,False,True,0.9998982334511768,,nan,Gemeinde Borchen,Body governed by public law,PUBLIC_BODY,nan,Kiefer GmbH,DE,False,True,90910000,90,909,9091,,,,,,False,False,False,0.7142857142857143
EU_TED_23582068,ocds-ted-eu-412926,-16,EU_TED,LU,Luxembourg,,True,,,,2019.0,4.0,2.0,NaT,,,EUR,,,,,,limited,NEGOTIATED,False,,False,,False,False,1.0,,None,Société Nationale des Chemins de Fer Luxembourgeois,EU institution,OTHER,,,,False,True,45213321,45,452,4521,,,,,,True,True,False,0.2857142857142857
EU_TED_33272253,ocds-ted-eu-14877,-nan,EU_TED,RO,Romania,,False,,,,2023.0,1.0,1.0,NaT,,5266989.05,EUR,5688348.174000001,5266989.05,4778212.46616,6.754986170952932,,open,OPEN,False,,True,,False,False,0.9099644285003847,,2541630,Orasul Calimanesti,Body governed by public law,PUBLIC_BODY,,,,False,True,45231300,45,452,4523,,,,,,False,True,False,0.42857142857142855
EU_TED_15235225,ocds-ted-eu-773717,-295,EU_TED,RO,Romania,,False,,,,2018.0,1.0,1.0,NaT,,25764260.14,EUR,30401826.9652,25764260.14,32225936.583112,7.48289968285428,,open,OPEN,True,,True,,False,False,0.6988498526176976,,4547125,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,Public undertaking,OTHER,,,,False,True,33690000.0,33,336,3369,,,,,,False,True,False,0.42857142857142855
OCDS_CO_34847687,ocds-k50g02-15-4-4190735,15-4-4190735,OCDS_CO,CO,Colombia,,True,2015-09-01 11:38:49,,,2015.0,9.0,3.0,2015-09,,140000.0,COP,51.09489051094891,46.449900464499,57.73722627737226,1.70837747285785,51.09489051094891,open,OPEN,False,False,False,0.0,False,False,0.0394559909739686,0.29570691560201273,801004629,QUINDIO - INSTITUCION EDUCATIVA ROBLEDO - CALARCA,,OTHER,75031143,JOSE SEIR GIRALDO SALAZAR,Colombia,False,False,901417,90,901,9014,,UTILITIES,,,,False,True,True,0.7142857142857143
OCDS_CO_35516834,ocds-k50g02-12-12-1012159,12-12-1012159,OCDS_CO,CO,Colombia,,True,2012-06-28 15:29:27,,,2012.0,6.0,2.0,2012-06,,17000000.0,COP,9444.444444444445,8585.858585858587,11144.444444444445,3.975176416274968,3888.8888888888887,direct,DIRECT,False,False,False,0.0,False,False,0.38700712999896364,0.999512881969996,900294905,CUNDINAMARCA - INSTITUTO DEPARTAMENTAL DE CULTURA Y TURISMO DE CUNDINAMARCA,,OTHER,890680142,municipio de viota,Colombia,False,False,,,,,,OTHER,,,,False,True,False,0.5714285714285714
EU_TED_3849850,ocds-ted-eu-2013101651,2013101651-nan,EU_TED,FR,France,,True,,,,2013.0,,,NaT,,30494.0,EUR,40557.020000000004,30494.0,46640.573000000004,4.608066036929282,,open,OPEN,False,,False,1.0,True,False,0.9998982334511768,,nan,CCI du Var,Public undertaking,OTHER,nan,Total Raffinage Marketing,FR,False,True,9135100.0,91,913,9135,,,,,,False,True,False,0.7142857142857143
EU_TED_32380141,ocds-ted-eu-2023133689,2023133689-17,EU_TED,RO,Romania,,False,,,,2023.0,2.0,1.0,NaT,,588834.93,EUR,635941.7244000001,588834.93,534191.048496,5.803417320159294,,open,OPEN,False,,True,,False,False,0.6572741365230599,,3694896,SPITALUL DE RECUPERARE BORSA,Central government,CENTRAL_GOVERNMENT,nan,nan,nan,False,True,33690000,33,336,3369,,,,,,False,True,False,0.5714285714285714
EU_TED_4960067,ocds-ted-eu-18601,-nan,EU_TED,IT,Italy,,True,,,,2014.0,,,NaT,,1075000.0,EUR,1429750.0,1075000.0,1615617.4999999998,6.15526010521871,,open,OPEN,True,,True,,False,False,1.0,,None,Trenitalia SpA - Direzione Acquisti,EU institution,OTHER,,,,False,True,42418500.0,42,424,4241,,,,,,False,True,False,0.42857142857142855
OCDS_CO_37705615,ocds-k50g02-15-13-4483444,15-13-4483444,OCDS_CO,CO,Colombia,,True,2015-12-10 15:10:00,,,2015.0,12.0,4.0,2015-12,,59920000.0,COP,21868.61313868613,19880.557398805573,24711.532846715327,4.3398212418710225,21897.810218978102,open,OPEN,False,False,False,0.0,False,False,0.26750679097176616,0.29570691560201273,null,null,,OTHER,CC No 788,JOSE FERNANDO OSPINO BARRIOS,Colombia,False,False,901016,90,901,9010,,UTILITIES,,,,False,True,False,0.7142857142857143
EU_TED_16522156,ocds-ted-eu-2060648,-nan,EU_TED,IT,Italy,,True,,,,2018.0,4.0,2.0,NaT,,8730913.67,EUR,10302478.1306,8730913.67,10920626.818436,7.0129417013068105,,open,OPEN,False,,True,,False,False,1.0,,None,Comune di Pontecagnano Faiano,Utilities,OTHER,,,,False,True,90511000.0,90,905,9051,,,,,,False,True,False,0.42857142857142855
EU_TED_34221032,ocds-ted-eu-963656,-3,EU_TED,SE,Sweden,,True,,,,2023.0,11.0,4.0,NaT,,315000000.0,EUR,340200000.0,315000000.0,285768000.0,8.53173430927655,,limited,NEGOTIATED,True,,True,,False,False,0.991926205071253,,556036-2138,Vattenfall AB,EU institution,OTHER,,,,False,True,72000000,72,720,7200,,,,,,False,True,False,0.42857142857142855
EU_TED_22988423,ocds-ted-eu-2019512957,2019512957-nan,EU_TED,MT,Malta,,False,,,,2019.0,10.0,4.0,NaT,,160320.0,EUR,179558.40000000002,160320.0,186740.73600000003,5.254205726857333,,open,OPEN,False,,True,4.0,False,True,0.10894715209093474,,MT12746201,Ministry for Transport Infrastructure and Capital Projects MPU,Central government,CENTRAL_GOVERNMENT,C 4052,Image Systems Ltd,MT,True,True,48824000,48,488,4882,,,,,,False,False,False,0.7142857142857143
OCDS_CO_39204879,ocds-k50g02-17-12-6516701,17-12-6516701,OCDS_CO,CO,Colombia,Bogotá D.C.,True,2017-04-25 10:17:34,,,2017.0,4.0,2.0,2017-04,,15370000.0,COP,5210.169491525424,4736.5177195685665,5679.084745762712,3.7168518515215823,5210.169491525424,direct,DIRECT,False,False,False,0.0,False,False,0.9498317417052105,0.999512881969996,,BOGOTÁ D.C. - SECRETARÍA DE INTEGRACIÓN SOCIAL,,OTHER,52860952,SANDRA DEL CARMEN ACOSTA BEJARANO,Colombia,False,False,861017,86,861,8610,,OTHER,,,,False,True,False,0.5714285714285714
EU_TED_6635043,ocds-ted-eu-197680,-nan,EU_TED,NO,Norway,,True,,,,2016.0,,,NaT,,322907.02,EUR,358426.7922,322907.02,397853.73934200004,5.55440046547035,,open,OPEN,False,,True,,False,False,1.0,,None,NordNorsk Reiseliv as,Utilities,OTHER,,,,False,True,79824000.0,79,798,7982,,,,,,False,True,False,0.42857142857142855
EU_TED_11018914,ocds-ted-eu-2020224395,2020224395-5,EU_TED,RO,Romania,,False,,,,2018.0,5.0,2.0,NaT,,370845.58,EUR,437597.7844,370845.58,463853.65146400005,5.641075114455882,,open,OPEN,False,,True,,False,False,0.6280803707855481,,4192537,Spitalul Universitar de Urgență „Elias”,Regional agency,REGIONAL_AUTHORITY,nan,nan,nan,False,True,33696000,33,336,3369,,,,,,False,True,False,0.5714285714285714
EU_TED_9113254,ocds-ted-eu-202254329,202254329-nan,EU_TED,CZ,Czechia,,True,,,,2018.0,1.0,1.0,NaT,,857.64,EUR,1012.0151999999999,857.64,1072.736112,3.005187035454917,,limited,NEGOTIATED,False,,False,3.0,False,True,0.50617136472906,,62156489,Mendelova univerzita v Brně,Public undertaking,OTHER,28550498,ALOBER s.r.o.,CZ,True,True,30200000,30,302,3020,,,,,,False,False,False,0.7142857142857143
EU_TED_15672284,ocds-ted-eu-1210776,-nan,EU_TED,FR,France,,True,,,,2018.0,5.0,2.0,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.5324307075912671,,20006635500013,Sète agglopôle Méditerrannée,Body governed by public law,PUBLIC_BODY,,,,False,True,34928480.0,34,349,3492,,,,,,True,True,False,0.2857142857142857
EU_TED_22945850,ocds-ted-eu-2019488192,2019488192-13,EU_TED,IT,Italy,,True,,,,2019.0,10.0,4.0,NaT,,88216.0,EUR,98801.92000000001,88216.0,102753.99680000002,4.994765384236446,,limited,NEGOTIATED,False,,False,1.0,True,False,0.9998982334511768,,nan,Società regionale per la sanità (SO.RE.SA. S.P.A.),Utilities,OTHER,nan,RECORDATI SPA,IT,False,True,33690000,33,336,3369,,,,,,False,False,False,0.7142857142857143
EU_TED_19951392,ocds-ted-eu-5489884,-6,EU_TED,PL,Poland,,True,,,,2018.0,4.0,2.0,NaT,,1221326.11,EUR,1441164.8098,1221326.11,1527634.698388,6.158713649026256,,open,OPEN,False,,True,,False,False,0.6135091123944276,,754-25-63-619,Uniwersytecki Szpital Kliniczny w Opolu,Utilities,OTHER,,,,False,True,33141110.0,33,331,3314,,,,,,False,True,False,0.42857142857142855
